,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold,label
5709,DOXORUBICIN_MK-2206_NCIH2122,DOXORUBICIN,MK-2206,NCIH2122,13.7298490469,1,0
5710,DOXORUBICIN_MK-2206_NCIH23,DOXORUBICIN,MK-2206,NCIH23,4.8120266701,1,0
5711,DOXORUBICIN_MK-2206_NCIH460,DOXORUBICIN,MK-2206,NCIH460,34.7462244564,1,1
5712,DOXORUBICIN_MK-2206_NCIH520,DOXORUBICIN,MK-2206,NCIH520,6.2946413531,1,0
5713,DOXORUBICIN_MK-2206_OCUBM,DOXORUBICIN,MK-2206,OCUBM,4.4641367788,1,0
5714,DOXORUBICIN_MK-2206_OV90,DOXORUBICIN,MK-2206,OV90,3.7818636008,1,0
5715,DOXORUBICIN_MK-2206_OVCAR3,DOXORUBICIN,MK-2206,OVCAR3,0.6158719075,1,0
5716,DOXORUBICIN_MK-2206_PA1,DOXORUBICIN,MK-2206,PA1,-7.5316056418,1,0
5717,DOXORUBICIN_MK-2206_RKO,DOXORUBICIN,MK-2206,RKO,21.877797645,1,0
5718,DOXORUBICIN_MK-2206_RPMI7951,DOXORUBICIN,MK-2206,RPMI7951,-2.1564042979,1,0
5719,DOXORUBICIN_MK-2206_SKMEL30,DOXORUBICIN,MK-2206,SKMEL30,14.345228702,1,0
5720,DOXORUBICIN_MK-2206_SKMES1,DOXORUBICIN,MK-2206,SKMES1,25.2984823156,1,0
5721,DOXORUBICIN_MK-2206_SKOV3,DOXORUBICIN,MK-2206,SKOV3,1.9393034995,1,0
5722,DOXORUBICIN_MK-2206_SW620,DOXORUBICIN,MK-2206,SW620,18.677499436,1,0
5723,DOXORUBICIN_MK-2206_SW837,DOXORUBICIN,MK-2206,SW837,23.6053657009,1,0
5724,DOXORUBICIN_MK-2206_T47D,DOXORUBICIN,MK-2206,T47D,35.6770751348,1,1
5725,DOXORUBICIN_MK-2206_UACC62,DOXORUBICIN,MK-2206,UACC62,23.3511675545,1,0
5726,DOXORUBICIN_MK-2206_UWB1289BRCA1,DOXORUBICIN,MK-2206,UWB1289BRCA1,20.6177119184,1,0
5727,DOXORUBICIN_MK-2206_UWB1289,DOXORUBICIN,MK-2206,UWB1289,14.7836993882,1,0
5728,DOXORUBICIN_MK-2206_VCAP,DOXORUBICIN,MK-2206,VCAP,26.3602869723,1,0
5729,DOXORUBICIN_MK-2206_ZR751,DOXORUBICIN,MK-2206,ZR751,16.4296990845,1,0
5886,DOXORUBICIN_PD325901_A2058,DOXORUBICIN,PD325901,A2058,12.3926036226,1,0
5887,DOXORUBICIN_PD325901_A2780,DOXORUBICIN,PD325901,A2780,18.3516099353,1,0
5888,DOXORUBICIN_PD325901_A375,DOXORUBICIN,PD325901,A375,5.1968253643,1,0
5889,DOXORUBICIN_PD325901_A427,DOXORUBICIN,PD325901,A427,7.3081421945,1,0
5890,DOXORUBICIN_PD325901_CAOV3,DOXORUBICIN,PD325901,CAOV3,9.2828609067,1,0
5891,DOXORUBICIN_PD325901_COLO320DM,DOXORUBICIN,PD325901,COLO320DM,6.4843220356,1,0
5892,DOXORUBICIN_PD325901_DLD1,DOXORUBICIN,PD325901,DLD1,-1.0919187518,1,0
5893,DOXORUBICIN_PD325901_EFM192B,DOXORUBICIN,PD325901,EFM192B,9.9190986945,1,0
5894,DOXORUBICIN_PD325901_ES2,DOXORUBICIN,PD325901,ES2,13.1345486819,1,0
5895,DOXORUBICIN_PD325901_HCT116,DOXORUBICIN,PD325901,HCT116,7.2327796329,1,0
5896,DOXORUBICIN_PD325901_HT144,DOXORUBICIN,PD325901,HT144,7.8425793449,1,0
5897,DOXORUBICIN_PD325901_HT29,DOXORUBICIN,PD325901,HT29,4.2844173353,1,0
5898,DOXORUBICIN_PD325901_KPL1,DOXORUBICIN,PD325901,KPL1,3.1705091317,1,0
5899,DOXORUBICIN_PD325901_LNCAP,DOXORUBICIN,PD325901,LNCAP,9.98536009,1,0
5900,DOXORUBICIN_PD325901_LOVO,DOXORUBICIN,PD325901,LOVO,8.5961429655,1,0
5901,DOXORUBICIN_PD325901_MDAMB436,DOXORUBICIN,PD325901,MDAMB436,-6.6000596969,1,0
5902,DOXORUBICIN_PD325901_MSTO,DOXORUBICIN,PD325901,MSTO,-24.7753783885,1,0
5903,DOXORUBICIN_PD325901_NCIH1650,DOXORUBICIN,PD325901,NCIH1650,5.1974736258,1,0
5904,DOXORUBICIN_PD325901_NCIH2122,DOXORUBICIN,PD325901,NCIH2122,-2.1017712106,1,0
5905,DOXORUBICIN_PD325901_NCIH23,DOXORUBICIN,PD325901,NCIH23,2.6908858109,1,0
5906,DOXORUBICIN_PD325901_NCIH460,DOXORUBICIN,PD325901,NCIH460,28.3358394756,1,0
5907,DOXORUBICIN_PD325901_NCIH520,DOXORUBICIN,PD325901,NCIH520,-27.6666175709,1,0
5908,DOXORUBICIN_PD325901_OCUBM,DOXORUBICIN,PD325901,OCUBM,6.947974841,1,0
5909,DOXORUBICIN_PD325901_OV90,DOXORUBICIN,PD325901,OV90,4.6593029767,1,0
5910,DOXORUBICIN_PD325901_OVCAR3,DOXORUBICIN,PD325901,OVCAR3,-11.3867825452,1,0
5911,DOXORUBICIN_PD325901_PA1,DOXORUBICIN,PD325901,PA1,-12.4761322201,1,0
5912,DOXORUBICIN_PD325901_RKO,DOXORUBICIN,PD325901,RKO,16.1248486766,1,0
5913,DOXORUBICIN_PD325901_RPMI7951,DOXORUBICIN,PD325901,RPMI7951,-9.30258192,1,0
5914,DOXORUBICIN_PD325901_SKMEL30,DOXORUBICIN,PD325901,SKMEL30,-24.51115165,1,0
5915,DOXORUBICIN_PD325901_SKMES1,DOXORUBICIN,PD325901,SKMES1,-5.7758124703,1,0
5916,DOXORUBICIN_PD325901_SKOV3,DOXORUBICIN,PD325901,SKOV3,-4.4457616819,1,0
5917,DOXORUBICIN_PD325901_SW620,DOXORUBICIN,PD325901,SW620,13.7226595999,1,0
5918,DOXORUBICIN_PD325901_SW837,DOXORUBICIN,PD325901,SW837,13.1560222196,1,0
5919,DOXORUBICIN_PD325901_T47D,DOXORUBICIN,PD325901,T47D,11.7590326621,1,0
5920,DOXORUBICIN_PD325901_UACC62,DOXORUBICIN,PD325901,UACC62,1.6912821231,1,0
5921,DOXORUBICIN_PD325901_UWB1289BRCA1,DOXORUBICIN,PD325901,UWB1289BRCA1,-2.1541390069,1,0
5922,DOXORUBICIN_PD325901_UWB1289,DOXORUBICIN,PD325901,UWB1289,11.5701281251,1,0
5923,DOXORUBICIN_PD325901_VCAP,DOXORUBICIN,PD325901,VCAP,14.0075113962,1,0
5924,DOXORUBICIN_PD325901_ZR751,DOXORUBICIN,PD325901,ZR751,10.779252251,1,0
5925,DOXORUBICIN_SORAFENIB_A2058,DOXORUBICIN,SORAFENIB,A2058,-4.8625902988,1,0
5926,DOXORUBICIN_SORAFENIB_A2780,DOXORUBICIN,SORAFENIB,A2780,-3.553426077,1,0
5927,DOXORUBICIN_SORAFENIB_A375,DOXORUBICIN,SORAFENIB,A375,-46.0462413577,1,0
5928,DOXORUBICIN_SORAFENIB_A427,DOXORUBICIN,SORAFENIB,A427,-4.1345058986,1,0
5929,DOXORUBICIN_SORAFENIB_CAOV3,DOXORUBICIN,SORAFENIB,CAOV3,-11.8943877093,1,0
5930,DOXORUBICIN_SORAFENIB_COLO320DM,DOXORUBICIN,SORAFENIB,COLO320DM,-14.1853171295,1,0
5931,DOXORUBICIN_SORAFENIB_DLD1,DOXORUBICIN,SORAFENIB,DLD1,-6.0503325376,1,0
5932,DOXORUBICIN_SORAFENIB_EFM192B,DOXORUBICIN,SORAFENIB,EFM192B,-23.574204143,1,0
5933,DOXORUBICIN_SORAFENIB_ES2,DOXORUBICIN,SORAFENIB,ES2,-11.9595397124,1,0
5934,DOXORUBICIN_SORAFENIB_HCT116,DOXORUBICIN,SORAFENIB,HCT116,-12.9384628835,1,0
5935,DOXORUBICIN_SORAFENIB_HT144,DOXORUBICIN,SORAFENIB,HT144,-4.139761502,1,0
5936,DOXORUBICIN_SORAFENIB_HT29,DOXORUBICIN,SORAFENIB,HT29,-13.3605129016,1,0
5937,DOXORUBICIN_SORAFENIB_KPL1,DOXORUBICIN,SORAFENIB,KPL1,-8.1417787751,1,0
5938,DOXORUBICIN_SORAFENIB_LNCAP,DOXORUBICIN,SORAFENIB,LNCAP,-10.7349380675,1,0
5939,DOXORUBICIN_SORAFENIB_LOVO,DOXORUBICIN,SORAFENIB,LOVO,-15.2978635267,1,0
5940,DOXORUBICIN_SORAFENIB_MDAMB436,DOXORUBICIN,SORAFENIB,MDAMB436,-16.188925844,1,0
5941,DOXORUBICIN_SORAFENIB_MSTO,DOXORUBICIN,SORAFENIB,MSTO,-9.5138060595,1,0
5942,DOXORUBICIN_SORAFENIB_NCIH1650,DOXORUBICIN,SORAFENIB,NCIH1650,-22.853676536,1,0
5943,DOXORUBICIN_SORAFENIB_NCIH2122,DOXORUBICIN,SORAFENIB,NCIH2122,-12.7907023705,1,0
5944,DOXORUBICIN_SORAFENIB_NCIH23,DOXORUBICIN,SORAFENIB,NCIH23,-13.2686790186,1,0
5945,DOXORUBICIN_SORAFENIB_NCIH460,DOXORUBICIN,SORAFENIB,NCIH460,-1.6447921923,1,0
5946,DOXORUBICIN_SORAFENIB_NCIH520,DOXORUBICIN,SORAFENIB,NCIH520,-6.61710691,1,0
5947,DOXORUBICIN_SORAFENIB_OCUBM,DOXORUBICIN,SORAFENIB,OCUBM,-4.0407322081,1,0
5948,DOXORUBICIN_SORAFENIB_OV90,DOXORUBICIN,SORAFENIB,OV90,-14.1304409792,1,0
5949,DOXORUBICIN_SORAFENIB_OVCAR3,DOXORUBICIN,SORAFENIB,OVCAR3,-39.0014576899,1,0
5950,DOXORUBICIN_SORAFENIB_PA1,DOXORUBICIN,SORAFENIB,PA1,-3.3245085277,1,0
5951,DOXORUBICIN_SORAFENIB_RKO,DOXORUBICIN,SORAFENIB,RKO,-12.018940104,1,0
5952,DOXORUBICIN_SORAFENIB_RPMI7951,DOXORUBICIN,SORAFENIB,RPMI7951,-16.1321969683,1,0
5953,DOXORUBICIN_SORAFENIB_SKMEL30,DOXORUBICIN,SORAFENIB,SKMEL30,-5.7685279042,1,0
5954,DOXORUBICIN_SORAFENIB_SKMES1,DOXORUBICIN,SORAFENIB,SKMES1,-19.0079425729,1,0
5955,DOXORUBICIN_SORAFENIB_SKOV3,DOXORUBICIN,SORAFENIB,SKOV3,-22.5024665355,1,0
5956,DOXORUBICIN_SORAFENIB_SW620,DOXORUBICIN,SORAFENIB,SW620,-5.6003746437,1,0
5957,DOXORUBICIN_SORAFENIB_SW837,DOXORUBICIN,SORAFENIB,SW837,-17.6368792469,1,0
5958,DOXORUBICIN_SORAFENIB_T47D,DOXORUBICIN,SORAFENIB,T47D,-2.8454539179,1,0
5959,DOXORUBICIN_SORAFENIB_UACC62,DOXORUBICIN,SORAFENIB,UACC62,-8.296192939,1,0
5960,DOXORUBICIN_SORAFENIB_UWB1289BRCA1,DOXORUBICIN,SORAFENIB,UWB1289BRCA1,-8.5307719683,1,0
5961,DOXORUBICIN_SORAFENIB_UWB1289,DOXORUBICIN,SORAFENIB,UWB1289,-4.1446990879,1,0
5962,DOXORUBICIN_SORAFENIB_VCAP,DOXORUBICIN,SORAFENIB,VCAP,-17.3132958751,1,0
5963,DOXORUBICIN_SORAFENIB_ZR751,DOXORUBICIN,SORAFENIB,ZR751,-18.7422205373,1,0
6393,ERLOTINIB_OXALIPLATIN_A2058,ERLOTINIB,OXALIPLATIN,A2058,-14.4481460473,1,0
6394,ERLOTINIB_OXALIPLATIN_A2780,ERLOTINIB,OXALIPLATIN,A2780,-41.2450322849,1,0
6395,ERLOTINIB_OXALIPLATIN_A375,ERLOTINIB,OXALIPLATIN,A375,-4.012613437,1,0
6396,ERLOTINIB_OXALIPLATIN_A427,ERLOTINIB,OXALIPLATIN,A427,-20.6916613521,1,0
6397,ERLOTINIB_OXALIPLATIN_CAOV3,ERLOTINIB,OXALIPLATIN,CAOV3,-19.3377720953,1,0
6398,ERLOTINIB_OXALIPLATIN_COLO320DM,ERLOTINIB,OXALIPLATIN,COLO320DM,-15.4120494823,1,0
6399,ERLOTINIB_OXALIPLATIN_DLD1,ERLOTINIB,OXALIPLATIN,DLD1,-10.5232540465,1,0
6400,ERLOTINIB_OXALIPLATIN_EFM192B,ERLOTINIB,OXALIPLATIN,EFM192B,-28.1719792605,1,0
6401,ERLOTINIB_OXALIPLATIN_ES2,ERLOTINIB,OXALIPLATIN,ES2,-24.5421887801,1,0
6402,ERLOTINIB_OXALIPLATIN_HCT116,ERLOTINIB,OXALIPLATIN,HCT116,-19.5897964509,1,0
6403,ERLOTINIB_OXALIPLATIN_HT144,ERLOTINIB,OXALIPLATIN,HT144,-24.4813714399,1,0
6404,ERLOTINIB_OXALIPLATIN_HT29,ERLOTINIB,OXALIPLATIN,HT29,-20.0559452851,1,0
6405,ERLOTINIB_OXALIPLATIN_KPL1,ERLOTINIB,OXALIPLATIN,KPL1,-1.9437639829,1,0
6406,ERLOTINIB_OXALIPLATIN_LNCAP,ERLOTINIB,OXALIPLATIN,LNCAP,-10.9861556365,1,0
6407,ERLOTINIB_OXALIPLATIN_LOVO,ERLOTINIB,OXALIPLATIN,LOVO,-3.2115744456,1,0
6408,ERLOTINIB_OXALIPLATIN_MDAMB436,ERLOTINIB,OXALIPLATIN,MDAMB436,-23.056393034,1,0
6409,ERLOTINIB_OXALIPLATIN_MSTO,ERLOTINIB,OXALIPLATIN,MSTO,-3.0147035681,1,0
6410,ERLOTINIB_OXALIPLATIN_NCIH1650,ERLOTINIB,OXALIPLATIN,NCIH1650,-9.1343274824,1,0
6411,ERLOTINIB_OXALIPLATIN_NCIH2122,ERLOTINIB,OXALIPLATIN,NCIH2122,-11.6633686308,1,0
6412,ERLOTINIB_OXALIPLATIN_NCIH23,ERLOTINIB,OXALIPLATIN,NCIH23,-27.9715110228,1,0
6413,ERLOTINIB_OXALIPLATIN_NCIH460,ERLOTINIB,OXALIPLATIN,NCIH460,-45.6865838588,1,0
6414,ERLOTINIB_OXALIPLATIN_NCIH520,ERLOTINIB,OXALIPLATIN,NCIH520,-14.8467994736,1,0
6415,ERLOTINIB_OXALIPLATIN_OCUBM,ERLOTINIB,OXALIPLATIN,OCUBM,-7.6484827274,1,0
6416,ERLOTINIB_OXALIPLATIN_OV90,ERLOTINIB,OXALIPLATIN,OV90,-31.1983312611,1,0
6417,ERLOTINIB_OXALIPLATIN_OVCAR3,ERLOTINIB,OXALIPLATIN,OVCAR3,3.0507226967,1,0
6418,ERLOTINIB_OXALIPLATIN_PA1,ERLOTINIB,OXALIPLATIN,PA1,-57.2411260426,1,0
6419,ERLOTINIB_OXALIPLATIN_RKO,ERLOTINIB,OXALIPLATIN,RKO,-6.0258081766,1,0
6420,ERLOTINIB_OXALIPLATIN_RPMI7951,ERLOTINIB,OXALIPLATIN,RPMI7951,-44.6383195334,1,0
6421,ERLOTINIB_OXALIPLATIN_SKMEL30,ERLOTINIB,OXALIPLATIN,SKMEL30,-10.2249342943,1,0
6422,ERLOTINIB_OXALIPLATIN_SKMES1,ERLOTINIB,OXALIPLATIN,SKMES1,3.1743042815,1,0
6423,ERLOTINIB_OXALIPLATIN_SKOV3,ERLOTINIB,OXALIPLATIN,SKOV3,4.2828123386,1,0
6424,ERLOTINIB_OXALIPLATIN_SW620,ERLOTINIB,OXALIPLATIN,SW620,-33.7503438438,1,0
6425,ERLOTINIB_OXALIPLATIN_SW837,ERLOTINIB,OXALIPLATIN,SW837,-5.11531975,1,0
6426,ERLOTINIB_OXALIPLATIN_T47D,ERLOTINIB,OXALIPLATIN,T47D,-9.2873201122,1,0
6427,ERLOTINIB_OXALIPLATIN_UACC62,ERLOTINIB,OXALIPLATIN,UACC62,-17.1568745076,1,0
6428,ERLOTINIB_OXALIPLATIN_UWB1289BRCA1,ERLOTINIB,OXALIPLATIN,UWB1289BRCA1,-0.285564865,1,0
6429,ERLOTINIB_OXALIPLATIN_UWB1289,ERLOTINIB,OXALIPLATIN,UWB1289,11.1975192378,1,0
6430,ERLOTINIB_OXALIPLATIN_VCAP,ERLOTINIB,OXALIPLATIN,VCAP,-8.1454736943,1,0
6431,ERLOTINIB_OXALIPLATIN_ZR751,ERLOTINIB,OXALIPLATIN,ZR751,11.7989053681,1,0
6510,ERLOTINIB_SORAFENIB_A2058,ERLOTINIB,SORAFENIB,A2058,-1.6565454253,1,0
6511,ERLOTINIB_SORAFENIB_A2780,ERLOTINIB,SORAFENIB,A2780,2.9782398159,1,0
6512,ERLOTINIB_SORAFENIB_A375,ERLOTINIB,SORAFENIB,A375,17.3204330647,1,0
6513,ERLOTINIB_SORAFENIB_A427,ERLOTINIB,SORAFENIB,A427,10.4341015327,1,0
6514,ERLOTINIB_SORAFENIB_CAOV3,ERLOTINIB,SORAFENIB,CAOV3,2.4805650504,1,0
6515,ERLOTINIB_SORAFENIB_COLO320DM,ERLOTINIB,SORAFENIB,COLO320DM,-1.5959779085,1,0
6516,ERLOTINIB_SORAFENIB_DLD1,ERLOTINIB,SORAFENIB,DLD1,12.7227388468,1,0
6517,ERLOTINIB_SORAFENIB_EFM192B,ERLOTINIB,SORAFENIB,EFM192B,-7.7584441817,1,0
6518,ERLOTINIB_SORAFENIB_ES2,ERLOTINIB,SORAFENIB,ES2,2.5774570978,1,0
6519,ERLOTINIB_SORAFENIB_HCT116,ERLOTINIB,SORAFENIB,HCT116,11.5706464436,1,0
6520,ERLOTINIB_SORAFENIB_HT144,ERLOTINIB,SORAFENIB,HT144,0.4579421154,1,0
6521,ERLOTINIB_SORAFENIB_HT29,ERLOTINIB,SORAFENIB,HT29,5.4781380071,1,0
6522,ERLOTINIB_SORAFENIB_KPL1,ERLOTINIB,SORAFENIB,KPL1,4.6490330427,1,0
6523,ERLOTINIB_SORAFENIB_LNCAP,ERLOTINIB,SORAFENIB,LNCAP,-8.0972607244,1,0
6524,ERLOTINIB_SORAFENIB_LOVO,ERLOTINIB,SORAFENIB,LOVO,-2.257154012,1,0
6525,ERLOTINIB_SORAFENIB_MDAMB436,ERLOTINIB,SORAFENIB,MDAMB436,-0.1383704857,1,0
6526,ERLOTINIB_SORAFENIB_MSTO,ERLOTINIB,SORAFENIB,MSTO,-7.1213153087,1,0
6527,ERLOTINIB_SORAFENIB_NCIH1650,ERLOTINIB,SORAFENIB,NCIH1650,25.2103511031,1,0
6528,ERLOTINIB_SORAFENIB_NCIH2122,ERLOTINIB,SORAFENIB,NCIH2122,6.2177348704,1,0
6529,ERLOTINIB_SORAFENIB_NCIH23,ERLOTINIB,SORAFENIB,NCIH23,3.9242097608,1,0
6530,ERLOTINIB_SORAFENIB_NCIH460,ERLOTINIB,SORAFENIB,NCIH460,15.3257859454,1,0
6531,ERLOTINIB_SORAFENIB_NCIH520,ERLOTINIB,SORAFENIB,NCIH520,17.2659129652,1,0
6532,ERLOTINIB_SORAFENIB_OCUBM,ERLOTINIB,SORAFENIB,OCUBM,6.9102825212,1,0
6533,ERLOTINIB_SORAFENIB_OV90,ERLOTINIB,SORAFENIB,OV90,2.0719161847,1,0
6534,ERLOTINIB_SORAFENIB_OVCAR3,ERLOTINIB,SORAFENIB,OVCAR3,-18.1126680247,1,0
6535,ERLOTINIB_SORAFENIB_PA1,ERLOTINIB,SORAFENIB,PA1,5.1649950338,1,0
6536,ERLOTINIB_SORAFENIB_RKO,ERLOTINIB,SORAFENIB,RKO,16.8276818788,1,0
6537,ERLOTINIB_SORAFENIB_RPMI7951,ERLOTINIB,SORAFENIB,RPMI7951,-6.1214015764,1,0
6538,ERLOTINIB_SORAFENIB_SKMEL30,ERLOTINIB,SORAFENIB,SKMEL30,8.1257973542,1,0
6539,ERLOTINIB_SORAFENIB_SKMES1,ERLOTINIB,SORAFENIB,SKMES1,-4.6683348273,1,0
6540,ERLOTINIB_SORAFENIB_SKOV3,ERLOTINIB,SORAFENIB,SKOV3,7.9796741109,1,0
6541,ERLOTINIB_SORAFENIB_SW620,ERLOTINIB,SORAFENIB,SW620,1.7274603084,1,0
6542,ERLOTINIB_SORAFENIB_SW837,ERLOTINIB,SORAFENIB,SW837,6.2737678854,1,0
6543,ERLOTINIB_SORAFENIB_T47D,ERLOTINIB,SORAFENIB,T47D,0.9602269246,1,0
6544,ERLOTINIB_SORAFENIB_UACC62,ERLOTINIB,SORAFENIB,UACC62,2.9036692682,1,0
6545,ERLOTINIB_SORAFENIB_UWB1289BRCA1,ERLOTINIB,SORAFENIB,UWB1289BRCA1,14.4915349357,1,0
6546,ERLOTINIB_SORAFENIB_UWB1289,ERLOTINIB,SORAFENIB,UWB1289,14.6365448707,1,0
6547,ERLOTINIB_SORAFENIB_VCAP,ERLOTINIB,SORAFENIB,VCAP,13.0904727816,1,0
6548,ERLOTINIB_SORAFENIB_ZR751,ERLOTINIB,SORAFENIB,ZR751,-3.0340917061,1,0
6705,ETOPOSIDE_BORTEZOMIB_A2058,ETOPOSIDE,BORTEZOMIB,A2058,-6.6714341451,1,0
6706,ETOPOSIDE_BORTEZOMIB_A2780,ETOPOSIDE,BORTEZOMIB,A2780,-1.471039843,1,0
6707,ETOPOSIDE_BORTEZOMIB_A375,ETOPOSIDE,BORTEZOMIB,A375,-9.8287409816,1,0
6708,ETOPOSIDE_BORTEZOMIB_A427,ETOPOSIDE,BORTEZOMIB,A427,-14.0795026892,1,0
6709,ETOPOSIDE_BORTEZOMIB_CAOV3,ETOPOSIDE,BORTEZOMIB,CAOV3,54.3100090781,1,1
6710,ETOPOSIDE_BORTEZOMIB_COLO320DM,ETOPOSIDE,BORTEZOMIB,COLO320DM,2.0751615881,1,0
6711,ETOPOSIDE_BORTEZOMIB_DLD1,ETOPOSIDE,BORTEZOMIB,DLD1,5.8792093822,1,0
6712,ETOPOSIDE_BORTEZOMIB_EFM192B,ETOPOSIDE,BORTEZOMIB,EFM192B,-11.4820798287,1,0
6713,ETOPOSIDE_BORTEZOMIB_ES2,ETOPOSIDE,BORTEZOMIB,ES2,-38.1610657372,1,0
6714,ETOPOSIDE_BORTEZOMIB_HCT116,ETOPOSIDE,BORTEZOMIB,HCT116,-8.868555969,1,0
6715,ETOPOSIDE_BORTEZOMIB_HT144,ETOPOSIDE,BORTEZOMIB,HT144,2.1652167641,1,0
6716,ETOPOSIDE_BORTEZOMIB_HT29,ETOPOSIDE,BORTEZOMIB,HT29,-16.4133214926,1,0
6717,ETOPOSIDE_BORTEZOMIB_KPL1,ETOPOSIDE,BORTEZOMIB,KPL1,10.856969118,1,0
6718,ETOPOSIDE_BORTEZOMIB_LNCAP,ETOPOSIDE,BORTEZOMIB,LNCAP,2.1723673534,1,0
6719,ETOPOSIDE_BORTEZOMIB_LOVO,ETOPOSIDE,BORTEZOMIB,LOVO,5.7820234946,1,0
6720,ETOPOSIDE_BORTEZOMIB_MDAMB436,ETOPOSIDE,BORTEZOMIB,MDAMB436,7.037605402,1,0
6721,ETOPOSIDE_BORTEZOMIB_MSTO,ETOPOSIDE,BORTEZOMIB,MSTO,49.1386771935,1,1
6722,ETOPOSIDE_BORTEZOMIB_NCIH1650,ETOPOSIDE,BORTEZOMIB,NCIH1650,-9.0143064919,1,0
6723,ETOPOSIDE_BORTEZOMIB_NCIH2122,ETOPOSIDE,BORTEZOMIB,NCIH2122,-11.9950708298,1,0
6724,ETOPOSIDE_BORTEZOMIB_NCIH23,ETOPOSIDE,BORTEZOMIB,NCIH23,-11.2757762845,1,0
6725,ETOPOSIDE_BORTEZOMIB_NCIH460,ETOPOSIDE,BORTEZOMIB,NCIH460,-8.8243957862,1,0
6726,ETOPOSIDE_BORTEZOMIB_NCIH520,ETOPOSIDE,BORTEZOMIB,NCIH520,-33.8956381397,1,0
6727,ETOPOSIDE_BORTEZOMIB_OCUBM,ETOPOSIDE,BORTEZOMIB,OCUBM,-13.0582486555,1,0
6728,ETOPOSIDE_BORTEZOMIB_OV90,ETOPOSIDE,BORTEZOMIB,OV90,-20.5668034188,1,0
6729,ETOPOSIDE_BORTEZOMIB_OVCAR3,ETOPOSIDE,BORTEZOMIB,OVCAR3,2.4485716243,1,0
6730,ETOPOSIDE_BORTEZOMIB_PA1,ETOPOSIDE,BORTEZOMIB,PA1,-18.6728505722,1,0
6731,ETOPOSIDE_BORTEZOMIB_RKO,ETOPOSIDE,BORTEZOMIB,RKO,-0.3732582988,1,0
6732,ETOPOSIDE_BORTEZOMIB_RPMI7951,ETOPOSIDE,BORTEZOMIB,RPMI7951,-15.7705303647,1,0
6733,ETOPOSIDE_BORTEZOMIB_SKMEL30,ETOPOSIDE,BORTEZOMIB,SKMEL30,-0.5475615794,1,0
6734,ETOPOSIDE_BORTEZOMIB_SKMES1,ETOPOSIDE,BORTEZOMIB,SKMES1,-21.791606174,1,0
6735,ETOPOSIDE_BORTEZOMIB_SKOV3,ETOPOSIDE,BORTEZOMIB,SKOV3,-4.7622131835,1,0
6736,ETOPOSIDE_BORTEZOMIB_SW620,ETOPOSIDE,BORTEZOMIB,SW620,7.8737155102,1,0
6737,ETOPOSIDE_BORTEZOMIB_SW837,ETOPOSIDE,BORTEZOMIB,SW837,-14.5710629599,1,0
6738,ETOPOSIDE_BORTEZOMIB_T47D,ETOPOSIDE,BORTEZOMIB,T47D,-19.8039881191,1,0
6739,ETOPOSIDE_BORTEZOMIB_UACC62,ETOPOSIDE,BORTEZOMIB,UACC62,-17.8222597968,1,0
6740,ETOPOSIDE_BORTEZOMIB_UWB1289BRCA1,ETOPOSIDE,BORTEZOMIB,UWB1289BRCA1,-1.0897646175,1,0
6741,ETOPOSIDE_BORTEZOMIB_UWB1289,ETOPOSIDE,BORTEZOMIB,UWB1289,-24.1434044171,1,0
6742,ETOPOSIDE_BORTEZOMIB_VCAP,ETOPOSIDE,BORTEZOMIB,VCAP,-10.5712824042,1,0
6743,ETOPOSIDE_BORTEZOMIB_ZR751,ETOPOSIDE,BORTEZOMIB,ZR751,26.7550432572,1,0
6783,ETOPOSIDE_DINACICLIB_A2058,ETOPOSIDE,DINACICLIB,A2058,-6.5434303497,1,0
6784,ETOPOSIDE_DINACICLIB_A2780,ETOPOSIDE,DINACICLIB,A2780,1.7100047662,1,0
6785,ETOPOSIDE_DINACICLIB_A375,ETOPOSIDE,DINACICLIB,A375,-122.7718051685,1,0
6786,ETOPOSIDE_DINACICLIB_A427,ETOPOSIDE,DINACICLIB,A427,-6.1758622832,1,0
6787,ETOPOSIDE_DINACICLIB_CAOV3,ETOPOSIDE,DINACICLIB,CAOV3,56.1998068102,1,1
6788,ETOPOSIDE_DINACICLIB_COLO320DM,ETOPOSIDE,DINACICLIB,COLO320DM,-4.7949712455,1,0
6789,ETOPOSIDE_DINACICLIB_DLD1,ETOPOSIDE,DINACICLIB,DLD1,-0.6346191015,1,0
6790,ETOPOSIDE_DINACICLIB_EFM192B,ETOPOSIDE,DINACICLIB,EFM192B,-12.6201322537,1,0
6791,ETOPOSIDE_DINACICLIB_ES2,ETOPOSIDE,DINACICLIB,ES2,-9.8230035887,1,0
6792,ETOPOSIDE_DINACICLIB_HCT116,ETOPOSIDE,DINACICLIB,HCT116,-12.9666191752,1,0
6793,ETOPOSIDE_DINACICLIB_HT144,ETOPOSIDE,DINACICLIB,HT144,-6.2085399272,1,0
6794,ETOPOSIDE_DINACICLIB_HT29,ETOPOSIDE,DINACICLIB,HT29,-8.4022348166,1,0
6795,ETOPOSIDE_DINACICLIB_KPL1,ETOPOSIDE,DINACICLIB,KPL1,7.1907790396,1,0
6796,ETOPOSIDE_DINACICLIB_LNCAP,ETOPOSIDE,DINACICLIB,LNCAP,16.9929868687,1,0
